review_id,document_id,district,file_name,question_id,question,a_answer,a_evidence,a_page,a_confidence,a_coder_notes,a_status_correct,a_value_correct,a_evidence_correct,a_page_correct,a_overall_correct,b_answer,b_evidence,b_page,b_confidence,b_coder_notes,b_status_correct,b_value_correct,b_evidence_correct,b_page_correct,b_overall_correct,reviewer_notes
8d3ad0b65c64301b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_system_002,"What evaluation system, framework, or model is named?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],no,no,no,no,no,Evaluation Handbook,Each teacher will be evaluated in accordance with the Evaluation Handbook in effect at the time.,25,high,,yes,yes,yes,yes,yes,"Article Fifteen B.1 on PDF page 25 (printed footer 24) names the instrument: 'Each teacher will be evaluated in accordance with the Evaluation Handbook in effect at the time.' Page 25 also names the 'Interim Assessment' and the 'Professional Assessment Instrument' (Art. Fifteen B.2); no external vendor framework or model is named anywhere ('framework', 'model', 'Danielson', 'rubric', 'portfolio', 'professional growth' return no hits). A's 'not_discussed' is wrong and supplies no name, evidence, or page. B's quote is verbatim and its PDF page 25 is correct - confirmed by splitting the form-feed-delimited text (54 PDF pages, 55 blocks with a trailing empty one) and by pdftotext -f 25."
a16d7b170cc9d0ba,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_observation_count_003,How many formal observations are required?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
ab086f0237e192a7,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_observation_duration_004,Does the document specify observation duration or minimum length?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
13285126dbc5488b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_ratings_005,What rating categories or performance levels are used?,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
1893c056680c1d50,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_student_growth_006,"Does the evaluation use student growth, test scores, value-added, or student outcomes?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
39cc4357f10751b4,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_improvement_plan_007,"Does the document describe improvement plans, remediation plans, or professional support plans for low-rated teachers?",yes,"If a teacher’s performance fails to meet expectations, the written evaluation will identify the problem areas and the teacher will be encouraged towards improvement.",24,high,,yes,na,yes,no,no,not_discussed,,not_applicable,high,,no,na,no,no,no,"The provision exists: Article Fifteen (Teacher Evaluation) A. ('If a teacher's performance fails to meet expectations, the written evaluation will identify the problem areas and the teacher will be encouraged towards improvement.') and, more operatively, B.3, where after evaluation deficiencies 'shall immediately be brought to the attention of the teacher' and the Supervisor/Principal/Superintendent 'shall determine appropriate corrective action designed to help correct such deficiencies and shall provide assistance to implement such action' - both on PDF page 25 (printed footer 24). A's quote is verbatim and on point but its cited page 24 is the Vacancies and Promotions article; the citation follows the printed footer, a consistent -1 offset from the PDF page. B's not_discussed is wrong; searches for improvement, remediation, corrective action, deficien*, assistance, support plan, and unsatisfactory return the Article Fifteen language above, so no owed evidence/page is excused."
41ce7e948853e54d,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,evaluation_consequences_008,"Does the document state how evaluation results are used in decisions about tenure, layoff priority, transfers, or compensation?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,
32dc72085d9228d2,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_probation_001,"Does the document define probationary, provisional, temporary, permanent, tenure, or continuing contract status?","Yes, the document defines ""permanent"" and ""temporary"" status. It defines ""permanent"" as ""for the remainder of the work year in which the vacancy occurs"" and describes ""temporary"" assignments, such as for teachers filling positions created by approved leave or temporary replacements. It does not explicitly define probationary, provisional, tenure, or continuing contract status.",The term “permanent” for purposes of this Section shall be interpreted to mean “for the remainder of the work year in which the vacancy occurs”.,15,high,,yes,na,yes,yes,yes,yes,The term “permanent” for purposes of this Section shall be interpreted to mean “for the remainder of the work year in which the vacancy occurs”.,14,high,,yes,na,yes,no,no,"Article Nine A.4 (Teacher Employment) expressly defines the term: 'The term “permanent” for purposes of this Section shall be interpreted to mean “for the remainder of the work year in which the vacancy occurs”', and A.5/A.7 describe temporary replacement and temporary assignment status - all on PDF page 15 (printed footer 14), so status yes is right for both. Both quote the same verbatim sentence; A's page 15 is the correct PDF page, B's page 14 is the printed footer (off by one). A's narrative caveat is also accurate: 'probationary' appears only as 'Non-probationary teachers' (PDF p. 25, Article Fifteen B.2) and 'continuing contract' only in the recall-list sentence on PDF p. 17, with no tenure/provisional definition anywhere; the question is existence-only, so no value is owed."
7759796bf8c09b5e,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_nonrenewal_002,"Does the document state nonrenewal notice, hearing, or appeal rules?",yes,"Teachers who are hired to fill a specific vacancy will be so advised that they are hired for a limited period of time by some kind of letter of transmittal and will, in all probability, receive a notice on or before May 10th that their contract will not be renewed for the following year.",14,high,,,,,,,yes,"""The contract shall be renewed annually, automatically, during the period of said teacher's first three (3) years of continuous employment by said Board, unless the teacher has been notified, in writing, prior to May 10th that the contract will not be renewed for the following year.""",18,high,,,,,,,
d4c6933839be9c44,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_seniority_definition_003,Does the document define seniority?,yes,"The length of actual service of the teachers in the Manchester School District in the following classifications shall be used to determine a teacher’s seniority, provided said teacher holds New Hampshire State Department certification in that classification:",15,high,,,,,,,yes,"""Seniority shall accrue from the first day of permanent employment as set forth in Article Nine A. (4). Paragraph 1 above.""",17,high,,,,,,,
f999ac30d75fbe7b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_voluntary_transfer_004,"What are the voluntary transfer procedures, if any?","Teachers with eleven (11) years or more of experience may apply in writing by May 4 for a transfer to any certified position listed on a vacancy notice posted by April 20. The Superintendent grants ten such requests based on seniority and available positions, with additional requests at the Superintendent's discretion. Transfers are made at the close of the year. Additionally, teachers may apply in writing by March 1 for a change of school and/or grade assignment to commence at the beginning of the school year whenever a vacancy occurs.","If a teacher has eleven (11) years or more of experience in the School District, he/she may exercise the option to apply in writing by May 4 for a transfer to any position for which he/she is certified which is contained on a vacancy notice, posted in each building, listing all vacancies known as of April 20, the posting date.",24,high,,yes,yes,yes,yes,yes,Teachers may apply in writing by March 1 for a change of school and/or grade assignment. Teachers with 11+ years of experience may apply in writing by May 4 for any certified vacancy. The Superintendent will grant ten (10) such requests based on seniority and may grant additional requests at his discretion.,"""Teachers may apply in writing by March 1 for a change of school and/or grade assignment... If a teacher has eleven (11) years or more of experience in the School District, he/she may exercise the option to apply in writing by May 4 for a transfer to any position for which he/she is certified... The Superintendent will grant ten (10) such requests based on seniority and the number of available positions, and may grant such additional requests in his/her sole discretion""",23,high,"Evidence is verbatim and directly answers the question. Appended document text is truncated prior to Article XIV, but per audit instructions, the verbatim quote is preserved and supports the answer.",yes,yes,no,no,no,"The voluntary-transfer procedure is Article Fourteen F (Vacancies and Promotions): the March 1 written request for a change of school and/or grade assignment and the 11-years-or-more May 4 option for vacancies posted April 20, with ten requests granted on seniority and more at the Superintendent's sole discretion, transfers made at the close of the year - the paragraph runs from PDF page 24 (printed footer 23) onto PDF page 25. A's value is complete and its verbatim single-sentence quote sits entirely on PDF page 24, matching its cited page. B's value is substantively correct but its evidence is a stitched three-fragment quote with ellipses spanning two paragraphs and PDF pages 24-25, and its cited page 23 is the printed footer of PDF page 24 (that PDF page holds only Involuntary Transfer F/G and Article Fourteen A-B). Note neither answer mentions Appendix J (PDF p. 51), where a terminated job share lets teachers 're-apply for another teaching vacancy in the district'; I treated that as a re-application right rather than a separate voluntary-transfer procedure."
e0b127de6da5ec38,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_involuntary_transfer_005,Does the document describe involuntary transfer or reassignment procedures?,not_discussed,,not_applicable,low,[grounding failure: reported page does not overlap cited passage],no,na,no,no,no,yes,"""When a transfer is required and the teacher does not wish to accept the transfer voluntarily, the Superintendent may implement the change as an involuntary transfer... notified as soon as practicable... reason for the transfer... meeting between the teacher involved and the Superintendent if such meeting is requested... area of competence and major or minor field of study will be considered... informed of appropriate vacancies... granted time to visit... transferred to another position in that teacher's classification, if available""",22,high,"Evidence is verbatim and explicitly describes involuntary transfer procedures. Appended document text is truncated prior to Article XIII, but per audit instructions, the verbatim quote is preserved and supports the answer.",yes,na,no,yes,no,"The document has an entire article on the topic: ARTICLE THIRTEEN, INVOLUNTARY TRANSFER, beginning on PDF page 22 (printed footer 21) and running through Section G on PDF page 23, with notice of the reason, an optional meeting with the Superintendent, consideration of area of competence, notice of vacancies and preference, time to visit the new assignment, a fifteen-work-day right to resign, and grievability of procedural failures; the table of contents (PDF p. 3) also lists 'INVOLUNTARY TRANSFER XIII 22'. A's not_discussed is therefore wrong - searches for transfer, involuntar*, reassign, and assignment all land on this article - and its blank evidence/page cannot be excused. B has the right status and cites the correct PDF page for its opening clause, but its evidence is a heavily stitched quote: six ellipsis-joined fragments drawn from Sections A, B, C, D.1, D.2 and G, with the final fragment coming from PDF page 23, so it is not a verbatim passage from the cited page."
d418c13a7fa9c687,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_rif_006,"What are the layoff, reduction in force, retrenchment, or staff reduction procedures, if any?","Layoffs are triggered to decrease the number of teachers. They are based on seniority within classifications. Laid-off teachers are those with the least seniority, notified in writing. Layoff order is inverse seniority, with ties broken by lottery.","If necessary to decrease the number of teachers, the governing body of the school system may lay off the necessary number of teachers based on their seniority... teacher laid off shall be the teacher with the least seniority in that classification and the teacher shall be notified of such in writing... lay off the necessary number of employees in the inverse order of their seniority ranking in such classification. When seniority is equal, lay-off shall be determined by lottery.",15,high,,yes,yes,yes,no,no,"Layoff procedures include remaining on a recall list for 24 months unless rights are waived, resigned, or not accepted. No new teachers are employed while certified laid-off teachers are available. Seniority determines recall order and involuntary transfers. For involuntary transfers due to reduction in positions, the teacher with the least district-wide seniority is transferred to a position in their classification if available, or to a certified position if not.","C. 8. A teacher who is laid off will remain on the recall list for twenty-four (24) months after the effective date of said teacher's lay-off unless that teacher: a. Waives recall rights; b. Resigns; c. Fails to accept recall to the position that said teacher held immediately prior to layoff or to a substantially equivalent position; or d. Failure to report to work in a position that said teacher has accepted within thirty (30) days after receipt of the notice of recall. C. 9. No new teachers shall be employed while there are certified laid-off and available teachers to fill the vacancies. G. In the event that a teacher is to be transferred because of a reduction in the number of positions within a school, the teacher with the least District wide seniority, as defined in Article Nine D., shall be transferred. The teacher shall be transferred to another position in that teacher's classification, if available, or if not, to a position for which the teacher is certified.",17,high,,yes,no,no,no,no,"The layoff provision is Article Nine C (PDF pp. 16-18): C.1 lay off 'based on their seniority', C.2 classifications, C.3 'the teacher laid off shall be the teacher with the least seniority in that classification', C.4 inverse-order layoff with 'lay-off shall be determined by lottery', C.5-C.9 seniority lists, recall, 24-month recall list, and no new hires while laid-off certified teachers are available. A's quoted fragments are verbatim from PDF pages 16-17, but A reports page 15 (that is the printed footer number; footers in this PDF run one behind the PDF page), so the page is wrong. B's answer omits the governing layoff-selection rule (inverse seniority within classification, lottery tiebreak) and substitutes the involuntary-transfer clause Article Thirteen G, which is a transfer provision on PDF page 23; its stitched quote therefore spans PDF 17 and PDF 23 while reporting only page 17. Both records are unacceptable as coded data."
4b9c1a3818ffbeea,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_recall_007,Does the document provide recall or callback rights after layoff?,yes,"""If a vacancy occurs, a laid-off employee with the highest seniority in that classification shall be recalled first. Such notice shall be by registered or certified mail, postage prepaid, to the last address given to the Administration by the employee. If a teacher rejects the offer or fails to respond to the Superintendent within ten (10) calendar days after receipt of the above notice of recall, said teacher will be deemed to have refused the position offered and the Superintendent may strike that teacher's name from the various seniority lists and shall then notify the teacher with the next highest seniority.""",17,high,,,,,,,yes,"If a vacancy occurs, a laid-off employee with the highest seniority in that classification shall be recalled first. Such notice shall be by registered or certified mail, postage prepaid, to the last address given to the Administration by the employee. If a teacher rejects the offer or fails to respond to the Superintendent within ten (10) calendar days after receipt of the above notice of recall, said teacher will be deemed to have refused the position offered",15,high,Corrected page number from 16 to 15 based on document text.,,,,,,
ea2749961604cd34,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_rif_criterion_008,What is the primary criterion for determining the order of layoff among teachers?,Seniority,"C. 4. In the event of the lay-off of any employee in the classifications set forth above, the governing body of the school system shall lay off the necessary number of employees in the inverse order of their seniority ranking in such classification.",16,high,,,,,,,seniority,the governing body of the school system shall lay off the necessary number of employees in the inverse order of their seniority ranking in such classification.,15,high,,,,,,,
7e38a8a841a34dac,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_probation_length_009,What is the probationary or provisional period before tenure or continuing status?,Three years,"The contract shall be renewed annually, automatically, during the period of said teacher's first three (3) years of continuous employment by said Board... After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year...",18,high,,yes,yes,yes,no,no,3 years,"The contract shall be renewed annually, automatically, during the period of said teacher's first three (3) years of continuous employment by said Board... After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year""",18,high,,yes,yes,yes,no,no,"Article Eleven B.2-B.3 (Individual Teacher Contracts) sets the probationary term: annual automatic renewal 'during the period of said teacher's first three (3) years of continuous employment', and 'After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year' with termination only for enumerated causes. This restates the New Hampshire statutory three-year baseline (RSA 189:14-a), but the document states it itself, so it is discussed and the value of three years is right for both. Both quotes are verbatim (page-spanning stitch across B.2 and B.3), but the text sits on PDF page 19, not the page 18 both candidates report: printed footers in this PDF run one behind the PDF page (footer '18' = PDF 19). Both records fail on the page field only."
5585e986dada9216,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_tenure_rules_010,"Does the document describe tenure, continuing contract, or permanent status rights?",yes,"""After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year""",18,high,,,,,,,yes,"After three (3) years of continuous employment by said Board, the contract shall continue in force from year to year... The Board may terminate this contract at any time for one or more of the following reasons... provided prior to terminating the contract, the Board shall give the teacher a written notice... the teacher may file with the Board a written request for a hearing...",18,high,,,,,,,
342ec292d206d2dc,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,security_certification_011,"Does the document state teacher certification, licensure, endorsement, or renewal requirements?",yes,"""Teachers who have not met State recertification requirements or local requirements, if any, to qualify for recertification shall not receive any base salary increases or annual step increases until such requirements have been met.""",15,high,The document explicitly states requirements for recertification and the consequences (no salary increases) for non-compliance. It also mentions deadlines for satisfying requirements in the context of uncertified teachers.,,,,,,yes,"Teachers who have not met State recertification requirements or local requirements, if any, to qualify for recertification shall not receive any base salary increases or annual step increases until such requirements have been met.",14,high,,,,,,,
bd9c2b1340b5b2d7,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,discipline_just_cause_001,"Does the document require just cause, proper cause, or cause for teacher discipline or dismissal?",yes,No teacher will be disciplined or reprimanded without just cause.,24,high,,,,,,,yes,No teacher will be disciplined or reprimanded without just cause.,25,high,,,,,,,
6fbd04b6da0ba22a,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,discipline_dismissal_002,"Does the document describe dismissal, termination, discharge, or contract cancellation procedures?",yes,"""The Board may terminate this contract at any time for one or more of the following reasons: (1) inefficiency or incompetence; (2) insubordination against reasonable rules of the Board; (3) moral misconduct; (4) disability, as shown by competent medical evidence; (5) elimination of the position to which the teacher was appointed, if no other position exists to which the teacher may be appointed, if qualified, or (6) other due and sufficient cause, provided prior to terminating the contract, the Board shall give the teacher a written notice that termination of that teacher's contract is under consideration and upon written request filed by the teacher with the Board within five (5) days after receipt of such notice, the Board shall within the next succeeding five (5) days give the teacher a statement, in writing, of its reasons therefore. Within twenty (20) days after receipt from the Board of written notice that contract termination is under consideration, the teacher may file with the Board a written request for a hearing, which the Board shall hold within fifteen (15) days after receipt of such request. Such hearing shall be public if the teacher so requests or the Board so designates. The teacher shall have the right to appear with counsel of the teacher's choice at such hearing, whether public or private. The Board shall give the teacher its written decision within fifteen (15) days after such hearing.""",19,high,,,,,,,yes,"The Board may terminate this contract at any time for one or more of the following reasons: (1) inefficiency or incompetence; (2) insubordination against reasonable rules of the Board; (3) moral misconduct; (4) disability, as shown by competent medical evidence; (5) elimination of the position to which the teacher was appointed, if no other position exists to which the teacher may be appointed, if qualified, or (6) other due and sufficient cause, provided prior to terminating the contract, the Board shall give the teacher a written notice that termination of that teacher's contract is under consideration and upon written request filed by the teacher with the Board within five (5) days after receipt of such notice, the Board shall within the next succeeding five (5) days give the teacher a statement, in writing, of its reasons therefore. Within twenty (20) days after receipt from the Board of written notice that contract termination is under consideration, the teacher may file with the Board a written request for a hearing, which the Board shall hold within fifteen (15) days after receipt of such request.",18,high,,,,,,,
b575676fee250803,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_outside_employment_001,"Does the document restrict outside employment, tutoring, or conflicts of interest?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,,,,,,,
0548c05f96b92634,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_ethics_002,"Does the document include a code of ethics, standards of conduct, or professional responsibility rules?",not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,,,,,,,
aec840d268714ed3,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_drug_alcohol_003,"Does the document include drug-free workplace, alcohol, or substance-abuse rules?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
e0b90a99e531de66,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_social_media_005,Does the document regulate employee social media use?,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
ed0e2487be40c854,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_acceptable_use_006,"Does the document include acceptable-use, email, internet, or network technology rules for employees?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
b59d8c0f40067eec,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_academic_freedom_007,Does the document protect academic freedom or personal academic views?,yes,The Board and the Association agree that academic freedom is basic to the attainment of the educational goals of the Manchester Public Schools.,26,high,,,,,,,yes,The Board and the Association agree that academic freedom is basic to the attainment of the educational goals of the Manchester Public Schools.,25,high,,,,,,,
b0757f67bf3d961f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_curriculum_autonomy_008,"Does the document address teacher discretion over curriculum, lesson content, methods, or instructional materials?",not_discussed,,not_discussed,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],no,na,no,no,no,yes,"""The final determination of textbooks will be made by the Board, and such selection shall not be subject to the grievance procedure provided in Article Twenty Five.""",36,high,,yes,na,yes,no,no,"The topic is discussed, so A's not_discussed is wrong: Article Seventeen, titled 'PERSONAL AND ACADEMIC FREEDOM', states at C (PDF page 26) that 'academic freedom is basic to the attainment of the educational goals of the Manchester Public Schools', and Article Twenty Four B.2-B.3 (PDF page 35) governs instructional materials - the Administration must notify the Association before changing or selecting a textbook or launching a new education program and the Association may seat a representative on the textbook/new-program committee, while 'The final determination of textbooks will be made by the Board' and is non-grievable. Searches run: 'curriculum', 'lesson plan', 'academic freedom', 'instructional materials', 'teaching methods', 'course of study', 'textbook selection', 'methods of instruction', 'select materials' - nothing else bears on teacher discretion (the p.6 managerial-policy recital is a management-rights clause and does not count). A owes evidence and a page and gives none. B's status and verbatim quote are right, but the clause is on PDF page 35, not the reported 36 (footer '34' = PDF 35, a one-page offset), so B also fails."
44284e27c96b6a5f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_lesson_plans_009,Does the document require lesson plans or specify lesson-plan submission rules?,not_discussed,,not_discussed,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,
f2d6ddb80cd289d3,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_political_activity_010,Does the document restrict or protect political activity by teachers?,yes,Religious or lawful political activities of a teacher conducted outside duty hours and off school property shall not be grounds for disciplinary action or for discrimination with respect to the teacher's professional employment.,25,high,,yes,na,yes,no,no,"Yes, the document protects political activity by teachers. It states that religious or lawful political activities conducted outside duty hours and off school property shall not be grounds for disciplinary action or discrimination. However, it restricts the use of teacher mailboxes for materials relating to local, state, or national political matters.","""Religious or lawful political activities of a teacher conducted outside duty hours and off school property shall not be grounds for disciplinary action or for discrimination with respect to the teacher's professional employment.""",26,high,,yes,na,yes,yes,yes,"Article Seventeen B (PERSONAL AND ACADEMIC FREEDOM) protects political activity: 'Religious or lawful political activities of a teacher conducted outside duty hours and off school property shall not be grounds for disciplinary action or for discrimination with respect to the teacher's professional employment', plus the companion no-action pledge by both parties; Article Eighteen C (PDF page 27) adds the restriction that Association material in teacher mailboxes 'shall not relate to local, state or national political matters'. Both quotes are verbatim, but the clause is on PDF page 26 (printed footer '25' - footers run one behind the PDF page), so A's page 25 is wrong while B's page 26 is right; B also correctly notes the mailbox restriction."
a4e9d7c427844e17,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,conduct_non_duty_hours_011,Does the document protect teachers' personal affairs or conduct during non-duty hours?,yes,"""The personal life of a teacher shall be the concern of and warrant the attention of the Board only as it may, directly or indirectly, prevent the teacher from properly performing the teacher's assigned functions during duty hours or be in violation of local or state law.""",26,high,"The passage explicitly addresses the protection of a teacher's personal life/conduct during non-duty hours, limiting Board concern to performance during duty hours or legal violations.",,,,,,yes,"The personal life of a teacher shall be the concern of and warrant the attention of the Board only as it may, directly or indirectly, prevent the teacher from properly performing the teacher's assigned functions during duty hours or be in violation of local or state law.",25,high,,,,,,,
1e3aa6a6e75f9760,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_health_committee_001,Does the document include health and safety provisions or a safety committee?,not_discussed,,not_applicable,low,[grounding failure: evidence is absent from cited passage],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7f73f755855babf2,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_assault_protection_002,Does the document provide teacher assault protections or procedures after assault?,not_discussed,,not_applicable,low,[grounding failure: cited passage is absent or belongs to another document],,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
829410094f03b8c5,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_student_discipline_003,Does the document describe student discipline or behavior-management procedures affecting teachers?,yes,The MSD shall uniformly enforce the code of student conduct in all its buildings throughout the school district. The MSD and the MEA agree to periodically consult with each other as deemed necessary by either party for the purpose of reviewing code of conduct and student discipline issues,61,high,,,,,,,yes,"""The Manchester School District and the Manchester Education Association agree that effective enforcement of a student code of conduct is essential to the education process and for a safe environment for all MSD employees and students. The MSD shall uniformly enforce the code of student conduct in all its buildings throughout the school district. The MSD and the MEA agree to periodically consult with each other as deemed necessary by either party for the purpose of reviewing code of conduct and student discipline issues, and the parties shall cooperate in finding mutually acceptable solutions to problems that arise in the implementation and enforcement of the code of conduct.""",54,high,"The document explicitly discusses student discipline and behavior management through the ""Student Code of Conduct in All Buildings"" memo. It outlines the district's obligation to uniformly enforce the code and the agreement between the MSD and MEA to consult on discipline issues.",,,,,,
3bdceb17268258ac,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_remove_student_004,Does the document state a teacher's authority to remove a student from class?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
92fbcfa2c83307be,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_emergency_closure_005,"Does the document address emergency, lockdown, inclement weather, or school closure procedures for staff?",not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,not_discussed,,not_applicable,high,,,,,,,
9f0e1ddc5bf6f26b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_environment_006,"Does the document address physical working conditions such as temperature, ventilation, air quality, cleanliness, acoustics, or construction disruption?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,,,,,,,
367c4d4691c1e26b,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_security_measures_007,"Does the document mention security staff, building access, visitor controls, cameras, or personal security measures?",not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,[review: topic keywords located in document but no confirmable answer — verify this is not a false negative],,,,,,
7f71f410af54acac,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,safety_weapons_008,Does the document state employee obligations or restrictions related to weapons on school property?,not_discussed,,not_applicable,high,,,,,,,not_discussed,,not_applicable,high,,,,,,,
7033c0cd6caca36f,manchester_school_district__83__de5d62c9,Manchester School District,83.pdf,pd_new_teacher_mentoring_001,"Does the document provide mentoring, induction, orientation, or support for new teachers?",yes,"""The District agrees to implement a mentor program comprised of at least two (2) teachers for the 2004-2007 school years.""",41,high,"The document explicitly states that the District agrees to implement a mentor program. Passage 7740 specifies the duration (2004-2007 school years) and the number of mentors (at least two). While specific details like release time, stipend, or required meetings are not detailed in this specific sentence, the existence of the program is confirmed. Other passages mention orientation for new personnel (7687) and hiring bonuses (7742-7744), but the mentor program is the most direct answer to ""mentoring"".",,,,,,yes,The District agrees to implement a mentor program comprised of at least two (2) teachers for the 2004-2007 school years. / Plus.33 Mentors,"40, 41",high,"Updated confidence to high. The evidence explicitly and directly mandates a mentor program, directly supporting the 'yes' answer.",,,,,,
